test_subject,oov_label,method,k,calibration_mode,base_train_samples,base_val_samples,calib_samples,eval_samples,eval_known_samples,eval_oov_samples,final_acc_all,final_macro_f1_all,final_acc_known,final_macro_f1_known,final_acc_oov,final_recall_oov,best_diag_acc_all,best_diag_epoch,base_ckpt,calibration_ckpt,pretrained_ckpt,oov_pred_counts_json
sub7,turnaround,supMAE,1,head_only,1492,375,22,524,483,41,77.290076,0.793596,79.089027,0.815814,56.097561,56.097561,77.290076,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supMAE_k1_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""airkick"": 17, ""jump"": 1, ""turnaround"": 23}"
sub7,turnaround,supMAE,3,head_only,1492,375,66,480,441,39,85.625000,0.862474,89.115646,0.894439,46.153846,46.153846,85.625000,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supMAE_k3_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""sidekick"": 11, ""throw"": 10, ""turnaround"": 18}"
sub7,turnaround,supMAE,5,head_only,1492,375,110,436,399,37,90.137615,0.905319,89.223058,0.905974,100.000000,100.000000,90.137615,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supMAE_k5_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""turnaround"": 37}"
sub7,turnaround,supMAE,10,head_only,1492,375,220,326,294,32,98.466258,0.983893,98.299320,0.983126,100.000000,100.000000,98.466258,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supMAE_k10_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""turnaround"": 32}"
sub7,turnaround,mae,1,head_only,1492,375,22,524,483,41,73.854962,0.765067,76.397516,0.799987,43.902439,43.902439,73.854962,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_mae_k1_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""airkick"": 15, ""jump"": 1, ""sidekick"": 5, ""turnaround"": 18, ""walk"": 2}"
sub7,turnaround,mae,3,head_only,1492,375,66,480,441,39,83.125000,0.840069,86.848073,0.870594,41.025641,41.025641,83.125000,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_mae_k3_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""jump"": 4, ""pushchair"": 3, ""sidekick"": 1, ""sit"": 3, ""throw"": 3, ""turnaround"": 16, ""walk"": 9}"
sub7,turnaround,mae,5,head_only,1492,375,110,436,399,37,86.697248,0.883852,86.215539,0.889104,91.891892,91.891892,86.697248,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_mae_k5_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""airkick"": 1, ""sit"": 2, ""turnaround"": 34}"
sub7,turnaround,mae,10,head_only,1492,375,220,326,294,32,98.159509,0.984781,98.979592,0.989654,90.625000,90.625000,98.159509,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_mae_k10_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""airkick"": 1, ""turnaround"": 29, ""walk"": 2}"
sub7,turnaround,supcon,1,head_only,1492,375,22,524,483,41,88.167939,0.890632,87.370600,0.890314,97.560976,97.560976,88.167939,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supcon_k1_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""jump"": 1, ""turnaround"": 40}"
sub7,turnaround,supcon,3,head_only,1492,375,66,480,441,39,95.625000,0.962707,96.825397,0.970165,82.051282,82.051282,95.625000,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supcon_k3_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""highfive"": 1, ""turnaround"": 32, ""walk"": 6}"
sub7,turnaround,supcon,5,head_only,1492,375,110,436,399,37,96.788991,0.970045,96.491228,0.968618,100.000000,100.000000,96.788991,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supcon_k5_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""turnaround"": 37}"
sub7,turnaround,supcon,10,head_only,1492,375,220,326,294,32,98.466258,0.986318,98.639456,0.987887,96.875000,96.875000,98.466258,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-turnaround_supcon_k10_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""turnaround"": 31, ""walk"": 1}"
sub7,walk,scratch,1,head_only,1557,391,22,524,483,41,58.969466,0.605052,60.662526,0.631512,39.024390,39.024390,58.969466,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_scratch_k1_head_only_last.pth,,"{""airkick"": 3, ""bow"": 2, ""hop"": 4, ""jump"": 5, ""stand"": 11, ""walk"": 16}"
sub7,walk,scratch,3,head_only,1557,391,66,480,441,39,85.000000,0.861750,89.115646,0.899471,38.461538,38.461538,85.000000,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_scratch_k3_head_only_last.pth,,"{""hop"": 5, ""jump"": 14, ""stand"": 2, ""turnaround"": 3, ""walk"": 15}"
sub7,walk,scratch,5,head_only,1557,391,110,436,399,37,89.908257,0.908467,93.734336,0.940371,48.648649,48.648649,89.908257,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_scratch_k5_head_only_last.pth,,"{""hop"": 6, ""jump"": 11, ""stand"": 2, ""walk"": 18}"
sub7,walk,scratch,10,head_only,1557,391,220,326,294,32,94.478528,0.963751,97.959184,0.983628,62.500000,62.500000,94.478528,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_scratch_k10_head_only_last.pth,,"{""jump"": 1, ""stand"": 9, ""turnaround"": 2, ""walk"": 20}"
sub7,walk,supLP120,1,head_only,1557,391,22,524,483,41,80.534351,0.802194,81.987578,0.818247,63.414634,63.414634,80.534351,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supLP120_k1_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""airkick"": 12, ""hop"": 3, ""walk"": 26}"
sub7,walk,supLP120,3,head_only,1557,391,66,480,441,39,92.083333,0.912218,92.517007,0.917436,87.179487,87.179487,92.083333,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supLP120_k3_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""airkick"": 5, ""walk"": 34}"
sub7,walk,supLP120,5,head_only,1557,391,110,436,399,37,95.412844,0.959647,96.491228,0.969699,83.783784,83.783784,95.412844,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supLP120_k5_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""airkick"": 6, ""walk"": 31}"
sub7,walk,supLP120,10,head_only,1557,391,220,326,294,32,98.159509,0.981094,97.959184,0.980927,100.000000,100.000000,98.159509,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supLP120_k10_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""walk"": 32}"
sub7,walk,supMAE,1,head_only,1557,391,22,524,483,41,67.366412,0.669434,69.565217,0.694843,41.463415,41.463415,67.366412,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supMAE_k1_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""airkick"": 10, ""hop"": 3, ""jump"": 5, ""stand"": 6, ""walk"": 17}"
sub7,walk,supMAE,3,head_only,1557,391,66,480,441,39,85.000000,0.855975,89.569161,0.897336,33.333333,33.333333,85.000000,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supMAE_k3_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""hop"": 5, ""jump"": 14, ""stand"": 7, ""walk"": 13}"
sub7,walk,supMAE,5,head_only,1557,391,110,436,399,37,91.513761,0.916239,94.486216,0.942603,59.459459,59.459459,91.513761,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supMAE_k5_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""airkick"": 2, ""hop"": 6, ""jump"": 6, ""stand"": 1, ""walk"": 22}"
sub7,walk,supMAE,10,head_only,1557,391,220,326,294,32,95.092025,0.962621,97.959184,0.983628,68.750000,68.750000,95.092025,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supMAE_k10_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""stand"": 5, ""throw"": 5, ""walk"": 22}"
sub7,walk,mae,1,head_only,1557,391,22,524,483,41,60.496183,0.616950,62.525880,0.640739,36.585366,36.585366,60.496183,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_mae_k1_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""airkick"": 10, ""hop"": 5, ""jump"": 6, ""stand"": 5, ""walk"": 15}"
sub7,walk,mae,3,head_only,1557,391,66,480,441,39,81.250000,0.822462,87.074830,0.874546,15.384615,15.384615,81.250000,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_mae_k3_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""hop"": 5, ""jump"": 14, ""stand"": 12, ""turnaround"": 2, ""walk"": 6}"
sub7,walk,mae,5,head_only,1557,391,110,436,399,37,93.119266,0.936496,95.739348,0.955805,64.864865,64.864865,93.119266,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_mae_k5_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""highfive"": 1, ""jump"": 12, ""walk"": 24}"
sub7,walk,mae,10,head_only,1557,391,220,326,294,32,94.785276,0.964260,97.959184,0.984714,65.625000,65.625000,94.785276,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_mae_k10_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""stand"": 5, ""throw"": 2, ""turnaround"": 4, ""walk"": 21}"
sub7,walk,supcon,1,head_only,1557,391,22,524,483,41,83.587786,0.828095,86.542443,0.856258,48.780488,48.780488,83.587786,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supcon_k1_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""airkick"": 1, ""hop"": 7, ""jump"": 13, ""walk"": 20}"
sub7,walk,supcon,3,head_only,1557,391,66,480,441,39,95.833333,0.949335,95.464853,0.946922,100.000000,100.000000,95.833333,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supcon_k3_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""walk"": 39}"
sub7,walk,supcon,5,head_only,1557,391,110,436,399,37,97.247706,0.972107,97.243108,0.973427,97.297297,97.297297,97.247706,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supcon_k5_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""airkick"": 1, ""walk"": 36}"
sub7,walk,supcon,10,head_only,1557,391,220,326,294,32,99.079755,0.990649,98.979592,0.990204,100.000000,100.000000,99.079755,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-walk_supcon_k10_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""walk"": 32}"
sub7,wave,scratch,1,head_only,1621,407,22,524,505,19,77.671756,0.768430,78.415842,0.793180,57.894737,57.894737,77.671756,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_scratch_k1_head_only_last.pth,,"{""brushteeth"": 8, ""wave"": 11}"
sub7,wave,scratch,3,head_only,1621,407,66,480,463,17,93.958333,0.946214,93.952484,0.946456,94.117647,94.117647,93.958333,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_scratch_k3_head_only_last.pth,,"{""brushteeth"": 1, ""wave"": 16}"
sub7,wave,scratch,5,head_only,1621,407,110,436,421,15,90.825688,0.910967,90.498812,0.906727,100.000000,100.000000,90.825688,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_scratch_k5_head_only_last.pth,,"{""wave"": 15}"
sub7,wave,scratch,10,head_only,1621,407,220,326,316,10,98.159509,0.986423,98.101266,0.985776,100.000000,100.000000,98.159509,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_scratch_k10_head_only_last.pth,,"{""wave"": 10}"
sub7,wave,supLP120,1,head_only,1621,407,22,524,505,19,83.969466,0.836160,83.366337,0.832893,100.000000,100.000000,83.969466,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_supLP120_k1_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""wave"": 19}"
sub7,wave,supLP120,3,head_only,1621,407,66,480,463,17,93.958333,0.940306,93.736501,0.937463,100.000000,100.000000,93.958333,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_supLP120_k3_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""wave"": 17}"
sub7,wave,supLP120,5,head_only,1621,407,110,436,421,15,94.724771,0.946888,94.536817,0.944359,100.000000,100.000000,94.724771,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_supLP120_k5_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""wave"": 15}"
sub7,wave,supLP120,10,head_only,1621,407,220,326,316,10,97.239264,0.969787,97.151899,0.968348,100.000000,100.000000,97.239264,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub7_oov-wave_supLP120_k10_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""wave"": 10}"
