test_subject,oov_label,method,num_known_classes,base_train_samples,base_val_samples,best_epoch,best_val_acc,final_val_acc,final_val_macro_f1,base_ckpt,pretrained_ckpt
sub10,walk,supLP120,21,1588,399,16,98.997494,98.496241,0.985954,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-walk_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,walk,supMAE,21,1588,399,61,99.248120,99.248120,0.991917,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-walk_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,walk,mae,21,1588,399,16,99.498747,98.997494,0.989034,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-walk_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,walk,supcon,21,1588,399,10,98.245614,97.994987,0.979495,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-walk_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub10,wave,scratch,21,1659,416,27,99.759615,99.759615,0.997270,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-wave_scratch_base21_bestVal.pth,
sub10,wave,supLP120,21,1659,416,7,99.519231,99.278846,0.993317,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-wave_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub10,wave,supMAE,21,1659,416,21,99.038462,97.596154,0.978739,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-wave_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub10,wave,mae,21,1659,416,57,98.798077,98.317308,0.983813,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-wave_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub10,wave,supcon,21,1659,416,11,98.557692,97.836538,0.977472,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-wave_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,airkick,scratch,21,1626,408,37,98.774510,98.529412,0.986048,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-airkick_scratch_base21_bestVal.pth,
sub11,airkick,supLP120,21,1626,408,15,99.019608,99.019608,0.989325,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-airkick_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,airkick,supMAE,21,1626,408,11,98.529412,98.284314,0.981178,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-airkick_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,airkick,mae,21,1626,408,30,98.529412,97.794118,0.982452,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-airkick_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,airkick,supcon,21,1626,408,12,99.264706,98.284314,0.982176,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-airkick_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,airpunch,scratch,21,1634,410,10,99.268293,99.268293,0.992964,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-airpunch_scratch_base21_bestVal.pth,
sub11,airpunch,supLP120,21,1634,410,27,99.268293,98.780488,0.989343,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-airpunch_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,airpunch,supMAE,21,1634,410,28,99.512195,98.780488,0.991897,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-airpunch_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,airpunch,mae,21,1634,410,43,99.268293,98.536585,0.984013,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-airpunch_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,airpunch,supcon,21,1634,410,14,99.268293,98.536585,0.985459,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-airpunch_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,bow,scratch,21,1634,410,20,98.780488,98.536585,0.984436,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-bow_scratch_base21_bestVal.pth,
sub11,bow,supLP120,21,1634,410,15,98.292683,97.560976,0.975009,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-bow_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,bow,supMAE,21,1634,410,12,98.780488,98.780488,0.987483,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-bow_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,bow,mae,21,1634,410,47,98.536585,98.292683,0.982261,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-bow_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,bow,supcon,21,1634,410,35,99.024390,98.780488,0.986617,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-bow_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,brushteeth,scratch,21,1633,409,19,99.511002,99.266504,0.991662,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-brushteeth_scratch_base21_bestVal.pth,
sub11,brushteeth,supLP120,21,1633,409,9,99.755501,99.022005,0.989577,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-brushteeth_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,brushteeth,supMAE,21,1633,409,11,99.266504,98.533007,0.983497,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-brushteeth_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,brushteeth,mae,21,1633,409,79,99.022005,99.022005,0.988892,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-brushteeth_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,brushteeth,supcon,21,1633,409,6,99.755501,98.777506,0.989339,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-brushteeth_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,buttkicks,scratch,21,1634,410,15,99.512195,99.512195,0.994220,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-buttkicks_scratch_base21_bestVal.pth,
sub11,buttkicks,supLP120,21,1634,410,10,99.024390,98.292683,0.986185,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-buttkicks_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,buttkicks,supMAE,21,1634,410,33,99.756098,99.024390,0.990681,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-buttkicks_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,buttkicks,mae,21,1634,410,15,99.024390,98.536585,0.984551,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-buttkicks_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,buttkicks,supcon,21,1634,410,5,99.512195,98.780488,0.991597,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-buttkicks_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,crossarms,scratch,21,1632,409,18,99.022005,98.777506,0.987422,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-crossarms_scratch_base21_bestVal.pth,
sub11,crossarms,supLP120,21,1632,409,9,98.533007,98.288509,0.981951,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-crossarms_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,crossarms,supMAE,21,1632,409,48,99.266504,99.022005,0.990741,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-crossarms_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,crossarms,mae,21,1632,409,31,99.022005,98.533007,0.984729,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-crossarms_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,crossarms,supcon,21,1632,409,14,99.022005,98.533007,0.987322,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-crossarms_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,crosstoe,scratch,21,1633,409,44,99.755501,99.755501,0.998744,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-crosstoe_scratch_base21_bestVal.pth,
sub11,crosstoe,supLP120,21,1633,409,14,99.511002,99.022005,0.991030,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-crosstoe_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,crosstoe,supMAE,21,1633,409,29,99.511002,98.288509,0.981641,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-crosstoe_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,crosstoe,mae,21,1633,409,36,99.511002,97.066015,0.968506,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-crosstoe_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,crosstoe,supcon,21,1633,409,16,99.022005,98.777506,0.986593,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-crosstoe_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,drink,scratch,21,1633,409,14,99.266504,98.777506,0.986537,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-drink_scratch_base21_bestVal.pth,
sub11,drink,supLP120,21,1633,409,12,98.533007,97.799511,0.980963,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-drink_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,drink,supMAE,21,1633,409,28,99.266504,99.266504,0.993405,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-drink_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,drink,mae,21,1633,409,27,98.533007,96.821516,0.966812,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-drink_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,drink,supcon,21,1633,409,5,98.777506,98.533007,0.984314,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-drink_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,highfive,scratch,21,1632,409,25,99.266504,98.288509,0.982563,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-highfive_scratch_base21_bestVal.pth,
sub11,highfive,supLP120,21,1632,409,59,99.755501,99.755501,0.997196,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-highfive_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,highfive,supMAE,21,1632,409,45,99.266504,98.533007,0.989567,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-highfive_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,highfive,mae,21,1632,409,23,99.755501,99.022005,0.992803,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-highfive_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,highfive,supcon,21,1632,409,5,98.777506,98.288509,0.984639,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-highfive_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,hop,scratch,21,1624,407,19,99.754300,99.262899,0.992166,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-hop_scratch_base21_bestVal.pth,
sub11,hop,supLP120,21,1624,407,5,98.525799,98.280098,0.983483,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-hop_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,hop,supMAE,21,1624,407,48,99.508600,98.771499,0.986254,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-hop_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,hop,mae,21,1624,407,9,98.771499,98.280098,0.982127,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-hop_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,hop,supcon,21,1624,407,20,99.262899,98.525799,0.986197,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-hop_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,jump,scratch,21,1629,409,19,99.022005,98.288509,0.985048,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-jump_scratch_base21_bestVal.pth,
sub11,jump,supLP120,21,1629,409,12,99.511002,99.266504,0.991507,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-jump_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,jump,supMAE,21,1629,409,52,99.755501,98.777506,0.986298,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-jump_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,jump,mae,21,1629,409,13,99.266504,98.288509,0.982817,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-jump_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,jump,supcon,21,1629,409,26,99.511002,99.266504,0.993276,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-jump_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,pickup,scratch,21,1628,408,35,99.509804,99.509804,0.994300,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-pickup_scratch_base21_bestVal.pth,
sub11,pickup,supLP120,21,1628,408,13,99.509804,99.509804,0.996945,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-pickup_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,pickup,supMAE,21,1628,408,48,98.284314,96.813725,0.971437,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-pickup_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,pickup,mae,21,1628,408,23,98.529412,97.058824,0.970786,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-pickup_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,pickup,supcon,21,1628,408,18,97.794118,97.549020,0.976756,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-pickup_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,pushchair,scratch,21,1624,407,26,98.771499,98.771499,0.989241,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-pushchair_scratch_base21_bestVal.pth,
sub11,pushchair,supLP120,21,1624,407,14,99.508600,99.262899,0.993131,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-pushchair_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,pushchair,supMAE,21,1624,407,23,99.017199,98.280098,0.984282,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-pushchair_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,pushchair,mae,21,1624,407,40,98.280098,97.542998,0.975688,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-pushchair_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,pushchair,supcon,21,1624,407,40,99.262899,98.525799,0.986307,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-pushchair_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,runonspot,scratch,21,1635,410,45,99.024390,98.292683,0.984542,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-runonspot_scratch_base21_bestVal.pth,
sub11,runonspot,supLP120,21,1635,410,43,98.780488,98.536585,0.984646,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-runonspot_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,runonspot,supMAE,21,1635,410,10,99.268293,98.780488,0.987901,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-runonspot_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,runonspot,mae,21,1635,410,16,99.024390,97.804878,0.978409,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-runonspot_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,runonspot,supcon,21,1635,410,17,99.268293,98.292683,0.983914,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-runonspot_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,sidekick,scratch,21,1635,410,66,99.268293,99.268293,0.992314,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-sidekick_scratch_base21_bestVal.pth,
sub11,sidekick,supLP120,21,1635,410,14,98.780488,98.292683,0.983317,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-sidekick_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,sidekick,supMAE,21,1635,410,12,99.024390,98.048780,0.981189,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-sidekick_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,sidekick,mae,21,1635,410,6,97.804878,97.073171,0.974039,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-sidekick_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,sidekick,supcon,21,1635,410,20,98.780488,98.292683,0.983295,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-sidekick_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,sit,scratch,21,1621,407,22,99.754300,98.525799,0.987619,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-sit_scratch_base21_bestVal.pth,
sub11,sit,supLP120,21,1621,407,12,99.262899,99.017199,0.990453,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-sit_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,sit,supMAE,21,1621,407,32,99.508600,99.017199,0.990380,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-sit_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,sit,mae,21,1621,407,11,100.000000,99.262899,0.993133,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-sit_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,sit,supcon,21,1621,407,10,99.017199,99.017199,0.989869,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-sit_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,squat,scratch,21,1624,407,56,99.508600,99.017199,0.990679,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-squat_scratch_base21_bestVal.pth,
sub11,squat,supLP120,21,1624,407,52,98.771499,98.525799,0.984869,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-squat_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,squat,supMAE,21,1624,407,63,99.508600,99.017199,0.991172,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-squat_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,squat,mae,21,1624,407,16,98.280098,98.034398,0.982169,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-squat_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,squat,supcon,21,1624,407,63,98.771499,98.771499,0.987726,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-squat_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,stand,scratch,21,1620,406,42,99.014778,98.768473,0.987779,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-stand_scratch_base21_bestVal.pth,
sub11,stand,supLP120,21,1620,406,42,99.261084,99.014778,0.990676,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-stand_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
sub11,stand,supMAE,21,1620,406,24,99.014778,98.275862,0.984439,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-stand_supMAE_base21_bestVal.pth,trained_models/SUPMAE/supmae_best.pth
sub11,stand,mae,21,1620,406,39,98.275862,98.275862,0.982922,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-stand_mae_base21_bestVal.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth
sub11,stand,supcon,21,1620,406,5,99.014778,98.768473,0.988412,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-stand_supcon_base21_bestVal.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth
sub11,throw,scratch,21,1632,409,42,99.266504,98.533007,0.985598,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-throw_scratch_base21_bestVal.pth,
sub11,throw,supLP120,21,1632,409,9,99.022005,98.533007,0.985433,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub11_oov-throw_supLP120_base21_bestVal.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth
