vocab,method,k,tau,hard_success,mean_cost,rejection_rate,corrective_per_mission
113,supcon,1,0.9,0.941,19.296,0.27036946415463664,0.676
113,scratch,3,0.0,0.779,18.383,0.0,0.561
113,mae,3,0.0,0.794,18.551,0.0,0.697
113,supMAE,3,0.0,0.851,16.621,0.0,0.447
113,supLP120,3,0.0,0.958,13.95,0.0,0.37
113,supcon,3,0.0,0.91,15.297,0.0,0.499
113,scratch,3,0.9,0.849,19.309,0.3096347867130804,0.16
113,mae,3,0.9,0.852,19.929,0.3914636775167062,0.191
113,supMAE,3,0.9,0.962,16.521,0.2407158836689038,0.152
113,supLP120,3,0.9,0.996,14.79,0.17721867051625764,0.081
113,supcon,3,0.9,0.972,15.724,0.19531354908016652,0.11
114,scratch,1,0.0,0.419,30.509,0.0,1.043
114,mae,1,0.0,0.42,31.954,0.0,1.418
114,supMAE,1,0.0,0.511,27.977,0.0,1.259
114,supLP120,1,0.0,0.299,37.435,0.0,1.485
114,supcon,1,0.0,0.395,31.309,0.0,1.083
114,scratch,1,0.9,0.759,22.109,0.253019588209525,0.37
114,mae,1,0.9,0.622,26.924,0.29955299376543937,0.374
114,supMAE,1,0.9,0.801,21.489,0.21603243101870015,0.605
114,supLP120,1,0.9,0.58,28.026,0.27394344785649133,0.487
114,supcon,1,0.9,0.661,23.757,0.2171753480164695,0.372
114,scratch,3,0.0,0.683,20.502,0.0,0.454
114,mae,3,0.0,0.689,21.148,0.0,0.636
114,supMAE,3,0.0,0.804,17.607,0.0,0.469
114,supLP120,3,0.0,0.704,20.382,0.0,0.514
114,supcon,3,0.0,0.705,19.872,0.0,0.444
114,scratch,3,0.9,0.938,16.581,0.2078137436985938,0.135
114,mae,3,0.9,0.926,17.998,0.28087697929354444,0.166
114,supMAE,3,0.9,0.954,15.833,0.18385406030903273,0.074
114,supLP120,3,0.9,0.93,16.663,0.1991946308724832,0.161
114,supcon,3,0.9,0.891,16.856,0.15647887323943663,0.152
115,scratch,1,0.0,0.387,35.367,0.0,2.129
115,mae,1,0.0,0.428,34.642,0.0,2.234
115,supMAE,1,0.0,0.513,30.737,0.0,2.059
115,supLP120,1,0.0,0.604,27.584,0.0,2.008
115,supcon,1,0.0,0.585,28.245,0.0,2.095
115,scratch,1,0.9,0.706,27.486,0.40153609831029186,1.192
115,mae,1,0.9,0.678,28.997,0.40351148182473484,1.265
115,supMAE,1,0.9,0.764,25.33,0.3569947621126146,0.894
115,supLP120,1,0.9,0.748,24.847,0.2937529522909778,0.837
115,supcon,1,0.9,0.838,23.759,0.3009373169302871,1.183
115,scratch,3,0.0,0.526,27.237,0.0,1.219
115,mae,3,0.0,0.787,20.494,0.0,1.318
115,supMAE,3,0.0,0.819,18.858,0.0,0.946
115,supLP120,3,0.0,0.876,17.676,0.0,0.992
115,supcon,3,0.0,0.815,19.12,0.0,1.04
115,scratch,3,0.9,0.743,24.782,0.38480121842340215,0.467
115,mae,3,0.9,0.817,22.343,0.41461776859504135,0.481
115,supMAE,3,0.9,0.896,20.235,0.3212564593857052,0.564
115,supLP120,3,0.9,0.935,17.42,0.23043702462292123,0.262
115,supcon,3,0.9,0.929,17.797,0.22914385105971785,0.318
116,scratch,1,0.0,0.587,25.241,0.0,1.007
116,mae,1,0.0,0.574,27.21,0.0,1.57
116,supMAE,1,0.0,0.642,24.76,0.0,1.36
116,supLP120,1,0.0,0.531,26.72,0.0,0.94
116,supcon,1,0.0,0.586,25.676,0.0,1.152
116,scratch,1,0.9,0.72,22.702,0.31504964708697214,0.568
116,mae,1,0.9,0.764,23.53,0.3760993843447669,0.726
116,supMAE,1,0.9,0.802,22.584,0.2920353982300885,0.7
116,supLP120,1,0.9,0.78,22.399,0.25907990314769974,0.564
116,supcon,1,0.9,0.747,22.626,0.269749041908765,0.536
116,scratch,3,0.0,0.503,27.164,0.0,0.768
116,mae,3,0.0,0.536,26.624,0.0,0.988
116,supMAE,3,0.0,0.657,22.761,0.0,0.787
116,supLP120,3,0.0,0.607,23.336,0.0,0.492
116,supcon,3,0.0,0.595,23.87,0.0,0.71
116,scratch,3,0.9,0.757,22.435,0.2770766968880176,0.437
116,mae,3,0.9,0.779,22.94,0.36690175496145644,0.423
116,supMAE,3,0.9,0.77,22.163,0.2634016798418972,0.417
116,supLP120,3,0.9,0.854,19.115,0.2144026186579378,0.26
116,supcon,3,0.9,0.872,18.299,0.2036162999401715,0.212
117,scratch,1,0.0,0.5,30.481,0.0,1.967
117,mae,1,0.0,0.319,38.939,0.0,2.033
117,supMAE,1,0.0,0.487,30.515,0.0,1.745
117,supLP120,1,0.0,0.381,35.308,0.0,1.816
117,supcon,1,0.0,0.533,29.897,0.0,1.919
117,scratch,1,0.9,0.709,24.395,0.39269304045724535,0.903
117,mae,1,0.9,0.596,28.955,0.4399690562145436,1.115
117,supMAE,1,0.9,0.668,27.259,0.3522891834688649,0.815
117,supLP120,1,0.9,0.776,24.231,0.30277598450613297,0.884
117,supcon,1,0.9,0.795,24.047,0.2956480323867357,1.05
117,scratch,3,0.0,0.693,22.425,0.0,1.035
117,mae,3,0.0,0.592,24.876,0.0,0.912
117,supMAE,3,0.0,0.741,20.166,0.0,0.842
117,supLP120,3,0.0,0.723,20.337,0.0,0.639
117,supcon,3,0.0,0.724,20.319,0.0,0.693
117,scratch,3,0.9,0.759,22.905,0.3588750421017177,0.377
117,mae,3,0.9,0.706,23.704,0.411891834905909,0.271
117,supMAE,3,0.9,0.839,21.015,0.33443181818181816,0.325
117,supLP120,3,0.9,0.883,18.856,0.25980544023793295,0.139
117,supcon,3,0.9,0.949,16.986,0.22581479565442317,0.194
118,scratch,1,0.0,0.657,24.005,0.0,1.395
118,mae,1,0.0,0.593,26.414,0.0,1.478
118,supMAE,1,0.0,0.795,19.526,0.0,1.022
118,supLP120,1,0.0,0.761,22.653,0.0,1.831
118,supcon,1,0.0,0.734,22.571,0.0,1.517
118,scratch,1,0.9,0.674,23.163,0.4231294002073896,0.48
118,mae,1,0.9,0.744,23.696,0.40628356605800214,0.592
118,supMAE,1,0.9,0.772,21.887,0.3393224994277867,0.217
118,supLP120,1,0.9,0.824,23.189,0.2937100213219616,0.915
118,supcon,1,0.9,0.885,21.161,0.28547297297297297,0.855
118,scratch,3,0.0,0.885,17.51,0.0,1.03
118,mae,3,0.0,0.79,19.478,0.0,0.986
118,supMAE,3,0.0,0.902,16.363,0.0,0.761
118,supLP120,3,0.0,0.824,18.337,0.0,0.859
118,supcon,3,0.0,0.852,17.439,0.0,0.773
118,scratch,3,0.9,0.864,19.869,0.37199552822806037,0.313
118,mae,3,0.9,0.802,21.862,0.36443468715697036,0.174
118,supMAE,3,0.9,0.936,18.221,0.2828923523015585,0.229
118,supLP120,3,0.9,0.887,18.711,0.23922592144630467,0.234
118,supcon,3,0.9,0.934,17.702,0.2353655419222904,0.278
119,scratch,1,0.0,0.472,29.549,0.0,1.563
119,mae,1,0.0,0.539,29.045,0.0,2.095
119,supMAE,1,0.0,0.512,29.418,0.0,1.726
119,supLP120,1,0.0,0.598,27.683,0.0,2.021
119,supcon,1,0.0,0.591,26.592,0.0,1.784
119,scratch,1,0.9,0.654,25.191,0.37524950099800397,0.852
119,mae,1,0.9,0.591,27.784,0.45754403880520805,0.933
119,supMAE,1,0.9,0.693,26.463,0.34321962221595714,0.996
119,supLP120,1,0.9,0.803,24.214,0.31682027649769584,1.018
119,supcon,1,0.9,0.776,24.091,0.31907761659827777,0.916
119,scratch,3,0.0,0.715,21.588,0.0,1.136
119,mae,3,0.0,0.635,24.721,0.0,1.447
119,supMAE,3,0.0,0.642,23.298,0.0,0.986
119,supLP120,3,0.0,0.718,20.945,0.0,0.975
119,supcon,3,0.0,0.767,20.354,0.0,1.178
119,scratch,3,0.9,0.827,21.226,0.3470249301158081,0.459
119,mae,3,0.9,0.759,23.582,0.4199937778699575,0.532
119,supMAE,3,0.9,0.852,20.385,0.28930176805513935,0.36
119,supLP120,3,0.9,0.891,19.567,0.27413645795191016,0.427
119,supcon,3,0.9,0.918,18.721,0.26294598612487613,0.419
